sourceId,behaviorId,disposition,rationale,owner
"api:apps/api_server/src/security/command_approval.test.ts:L142","behavior:permissions-questions-approvals-delegation","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/security/command_approval.test.ts:L147","behavior:permissions-questions-approvals-delegation","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/security/command_approval.test.ts:L154","behavior:permissions-questions-approvals-delegation","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/security/command_approval.test.ts:L21","behavior:permissions-questions-approvals-delegation","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/security/command_approval.test.ts:L211","behavior:permissions-questions-approvals-delegation","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/security/command_approval.test.ts:L22","behavior:permissions-questions-approvals-delegation","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/security/command_approval.test.ts:L221","behavior:permissions-questions-approvals-delegation","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/security/command_approval.test.ts:L26","behavior:permissions-questions-approvals-delegation","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/security/command_approval.test.ts:L30","behavior:permissions-questions-approvals-delegation","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/security/command_approval.test.ts:L44","behavior:permissions-questions-approvals-delegation","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/security/command_approval.test.ts:L56","behavior:permissions-questions-approvals-delegation","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/security/command_approval.test.ts:L58","behavior:permissions-questions-approvals-delegation","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/security/command_approval.test.ts:L64","behavior:permissions-questions-approvals-delegation","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/security/command_approval.test.ts:L69","behavior:permissions-questions-approvals-delegation","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/security/command_approval.test.ts:L75","behavior:permissions-questions-approvals-delegation","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/security/command_approval.test.ts:L84","behavior:permissions-questions-approvals-delegation","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/security/command_approval.test.ts:L85","behavior:permissions-questions-approvals-delegation","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/security/command_approval.test.ts:L91","behavior:permissions-questions-approvals-delegation","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/security/command_approval.test.ts:L97","behavior:permissions-questions-approvals-delegation","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/security/command_approval.test.ts:L98","behavior:permissions-questions-approvals-delegation","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/security/command_blocklist.test.ts:L11","behavior:mcp-skills-commands","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/security/command_blocklist.test.ts:L12","behavior:mcp-skills-commands","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/security/command_blocklist.test.ts:L13","behavior:mcp-skills-commands","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/security/command_blocklist.test.ts:L16","behavior:mcp-skills-commands","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/security/command_blocklist.test.ts:L19","behavior:mcp-skills-commands","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/security/command_blocklist.test.ts:L22","behavior:mcp-skills-commands","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
